year,origin,dest,sitc4,export_val,import_val
1984,phl,sun,3222,0.00,651626.00
1984,phl,can,3222,0.00,1779718.00
1984,phl,aus,3222,0.00,14790714.00
1984,qat,jpn,3222,0.00,6773.00
1984,qat,lka,3222,0.00,3993.00
1984,qat,usa,3222,0.00,15449.00
1984,sau,tha,3222,134940.00,0.00
1984,sau,usa,3222,0.00,24707.00
1984,sgp,idn,3222,30101.00,0.00
1984,sgp,jpn,3222,2236.00,3804.00
1984,sgp,mys,3222,554.00,1055992.00
1984,sgp,deu,3222,0.00,680.00
1984,sgp,fra,3222,0.00,50588.00
1984,sgp,nld,3222,0.00,72671.00
1984,sgp,can,3222,0.00,10987.00
1984,sgp,usa,3222,0.00,976.00
1984,sgp,aus,3222,0.00,37087.00
1984,syr,deu,3222,0.00,79000.00
1984,tha,idn,3222,40731.00,548140.00
1984,tha,jpn,3222,0.00,23900.00
1984,tha,kor,3222,35087.00,0.00
1984,tha,lka,3222,120417.00,0.00
1984,tha,mys,3222,10012.00,599274.00
1984,tha,sau,3222,0.00,134940.00
1984,tha,vnm,3222,0.00,267837.00
1984,tha,aus,3222,0.00,5670536.00
1984,tur,deu,3222,0.00,6443000.00
1984,tur,usa,3222,0.00,72320960.00
1984,vnm,tha,3222,267837.00,0.00
1984,vnm,fra,3222,44611.00,0.00
1984,alb,deu,3222,0.00,1495000.00
1984,alb,usa,3222,0.00,9068333.00
1984,aut,zaf,3222,0.00,63772.00
1984,aut,kor,3222,1097590.00,0.00
1984,aut,bel,3222,0.00,50085.00
1984,aut,che,3222,1885.00,0.00
1984,aut,csk,3222,0.00,33692959.00
1984,aut,deu,3222,0.00,20857049.00
1984,aut,fra,3222,0.00,236327.00
1984,aut,ita,3222,3273.00,15867.00
1984,aut,pol,3222,0.00,88667704.00
1984,aut,sun,3222,0.00,19503051.00
1984,aut,yug,3222,0.00,1399.00
1984,aut,usa,3222,0.00,38847118.00
1984,aut,aus,3222,0.00,2480.00
1984,aut,ury,3222,1144.00,0.00
1984,bel,dza,3222,24684.00,0.00
1984,bel,gha,3222,7197.00,0.00
1984,bel,mar,3222,563192.00,0.00
1984,bel,mus,3222,8011.00,0.00
1984,bel,zaf,3222,0.00,76251720.00
1984,bel,cck,3222,0.00,735088.00
1984,bel,irq,3222,1609.00,0.00
1984,bel,isr,3222,8045.00,0.00
1984,bel,mys,3222,0.00,1699800.00
1984,bel,aut,3222,50085.00,0.00
1984,bel,bgr,3222,0.00,1868877.00
1984,bel,che,3222,4221848.00,0.00
1984,bel,ddr,3222,0.00,10518.00
1984,bel,deu,3222,22527018.00,84967520.00
1984,bel,esp,3222,1514682.00,0.00
1984,bel,fra,3222,6156833.00,584618.00
1984,bel,gbr,3222,14853961.00,1354769.00
1984,bel,isl,3222,141555.00,0.00
1984,bel,ita,3222,828174.00,0.00
1984,bel,nld,3222,5068537.00,6989468.00
1984,bel,nor,3222,6817477.00,3692706.00
1984,bel,pol,3222,0.00,26312306.00
1984,bel,prt,3222,2025875.00,0.00
1984,bel,sun,3222,0.00,1617376.00
1984,bel,swe,3222,2361540.00,0.00
1984,bel,can,3222,0.00,17181538.00
1984,bel,dom,3222,1885.00,0.00
1984,bel,usa,3222,0.00,182738971.00
1984,bel,aus,3222,0.00,23866474.00
1984,bel,chl,3222,17775.00,0.00
1984,bel,sur,3222,951.00,0.00
1984,bgr,bel,3222,1868877.00,0.00
1984,bgr,esp,3222,668262.00,0.00
1984,bgr,ita,3222,612843.00,0.00
1984,che,zaf,3222,0.00,2682049.00
1984,che,chn,3222,0.00,23971.00
1984,che,aut,3222,0.00,1885.00
1984,che,bel,3222,0.00,4221848.00
1984,che,csk,3222,0.00,65368.00
1984,che,deu,3222,0.00,12541597.00
1984,che,fra,3222,0.00,1625832.00
1984,che,gbr,3222,174528.00,2484312.00
1984,che,ita,3222,241002.00,13242.00
1984,che,nld,3222,0.00,5805607.00
1984,che,pol,3222,0.00,745126.00
1984,che,sun,3222,0.00,107050.00
1984,che,swe,3222,577675.00,0.00
1984,che,usa,3222,0.00,7477726.00
1984,che,aus,3222,0.00,1325760.00
1984,csk,aut,3222,33692959.00,0.00
1984,csk,che,3222,65368.00,0.00
1984,csk,deu,3222,12181996.00,0.00
1984,csk,dnk,3222,176718.00,0.00
1984,csk,gbr,3222,760961.00,0.00
1984,csk,irl,3222,137574.00,0.00
1984,csk,nld,3222,1775639.00,0.00
1984,csk,swe,3222,5659122.00,0.00
1984,ddr,mys,3222,0.00,172401.00
1984,ddr,bel,3222,10518.00,0.00
1984,ddr,gbr,3222,1609055.00,0.00
1984,ddr,irl,3222,292792.00,0.00
1984,deu,dza,3222,5238870.00,0.00
1984,deu,egy,3222,59146.00,0.00
1984,deu,lby,3222,2000.00,0.00
1984,deu,mar,3222,565529.00,0.00
1984,deu,nga,3222,0.00,891.00
1984,deu,sdn,3222,23000.00,0.00
1984,deu,tgo,3222,2000.00,0.00
1984,deu,tun,3222,7000.00,0.00
1984,deu,zaf,3222,0.00,81773961.00
1984,deu,zmb,3222,0.00,2687.00
1984,deu,cyp,3222,5000.00,0.00
1984,deu,hkg,3222,0.00,888.00
1984,deu,ind,3222,0.00,890.00
1984,deu,irn,3222,2583000.00,0.00
1984,deu,jor,3222,7000.00,0.00
1984,deu,jpn,3222,62802.00,0.00
1984,deu,kor,3222,598717.00,0.00
1984,deu,mys,3222,0.00,336277.00
1984,deu,npl,3222,1000.00,0.00
1984,deu,phl,3222,5007.00,0.00
1984,deu,sgp,3222,680.00,0.00
1984,deu,syr,3222,79000.00,0.00
1984,deu,tur,3222,6443000.00,0.00
1984,deu,alb,3222,1495000.00,0.00
1984,deu,aut,3222,20857049.00,0.00
1984,deu,bel,3222,84967520.00,22527018.00
1984,deu,che,3222,12541597.00,0.00
1984,deu,csk,3222,0.00,12181996.00
1984,deu,dnk,3222,8901.00,6367.00
1984,deu,esp,3222,6465859.00,0.00
1984,deu,fra,3222,172765103.00,28110366.00
1984,deu,gbr,3222,8424236.00,6194652.00
1984,deu,irl,3222,3191835.00,0.00
1984,deu,ita,3222,8257776.00,8928.00
1984,deu,nld,3222,50418985.00,4839142.00
1984,deu,nor,3222,4076485.00,2756867.00
1984,deu,pol,3222,0.00,117276769.00
1984,deu,prt,3222,1600138.00,0.00
1984,deu,sun,3222,0.00,7266054.00
1984,deu,swe,3222,71766.00,4267.00
1984,deu,yug,3222,8022000.00,0.00
1984,deu,can,3222,0.00,22842486.00
1984,deu,usa,3222,0.00,36675194.00
1984,deu,aus,3222,0.00,31883687.00
1984,dnk,mys,3222,0.00,3665.00
1984,dnk,csk,3222,0.00,176718.00
1984,dnk,deu,3222,6367.00,8901.00
1984,dnk,gbr,3222,3622270.00,202229.00
1984,dnk,isl,3222,2040.00,0.00
1984,dnk,nld,3222,0.00,117646.00
1984,dnk,nor,3222,344696.00,0.00
1984,dnk,pol,3222,0.00,4891783.00
1984,dnk,swe,3222,123951.00,0.00
1984,dnk,grl,3222,250847.00,0.00
1984,dnk,usa,3222,0.00,235970.00
1984,esp,cmr,3222,1221.00,0.00
1984,esp,mar,3222,2041.00,0.00
1984,esp,zaf,3222,0.00,62531261.00
1984,esp,mys,3222,0.00,55575.00
1984,esp,bel,3222,0.00,1514682.00
1984,esp,bgr,3222,0.00,668262.00
1984,esp,deu,3222,0.00,6465859.00
1984,esp,fra,3222,0.00,1283.00
1984,esp,gbr,3222,133477.00,983310.00
1984,esp,nld,3222,0.00,258308.00
1984,esp,pol,3222,0.00,73402402.00
1984,esp,prt,3222,29401.00,0.00
1984,esp,sun,3222,0.00,7073222.00
1984,esp,can,3222,0.00,3744074.00
1984,esp,usa,3222,0.00,102695309.00
1984,esp,aus,3222,0.00,67951822.00
1984,esp,col,3222,0.00,4679320.00
1984,fin,gbr,3222,258684.00,5154478.00
1984,fin,ita,3222,0.00,1843.00
1984,fin,nld,3222,0.00,128813.00
1984,fin,pol,3222,0.00,85245414.00
1984,fin,sun,3222,0.00,27131780.00
1984,fin,swe,3222,262207.00,33985.00
1984,fin,can,3222,0.00,32196.00
1984,fin,aus,3222,0.00,4298315.00
1984,fin,col,3222,0.00,1377444.00
1984,fra,cmr,3222,3095.00,0.00
1984,fra,dza,3222,20663.00,0.00
1984,fra,mar,3222,1579593.00,3156424.00
1984,fra,sen,3222,1375.00,0.00
1984,fra,zaf,3222,0.00,178496480.00
1984,fra,chn,3222,0.00,382124.00
1984,fra,isr,3222,1605.00,0.00
1984,fra,mys,3222,0.00,134290.00
1984,fra,pak,3222,0.00,1225.00
1984,fra,sgp,3222,50588.00,0.00
1984,fra,vnm,3222,0.00,44611.00
1984,fra,aut,3222,236327.00,0.00
1984,fra,bel,3222,584618.00,6156833.00
1984,fra,che,3222,1625832.00,0.00
1984,fra,deu,3222,28110366.00,172765103.00
1984,fra,esp,3222,1283.00,0.00
1984,fra,gbr,3222,14370744.00,37680313.00
1984,fra,irl,3222,858279.00,0.00
1984,fra,isl,3222,145613.00,0.00
1984,fra,ita,3222,4035689.00,2800.00
1984,fra,nld,3222,4139.00,438828.00
1984,fra,nor,3222,6958854.00,0.00
1984,fra,pol,3222,11007.00,74540265.00
1984,fra,prt,3222,183053.00,0.00
1984,fra,sun,3222,0.00,6753561.00
1984,fra,can,3222,0.00,16356144.00
1984,fra,mtq,3222,1431.00,0.00
1984,fra,usa,3222,0.00,184622006.00
1984,fra,aus,3222,0.00,187675684.00
1984,fra,pyf,3222,687.00,0.00
1984,fra,bra,3222,0.00,1428.00
1984,fra,guf,3222,870.00,0.00
1984,fro,gbr,3222,0.00,10049.00
1984,gbr,mar,3222,4722052.00,0.00
1984,gbr,zaf,3222,0.00,1338536.00
1984,gbr,are,3222,3669.00,124537.00
1984,gbr,isr,3222,2038027.00,0.00
1984,gbr,mys,3222,0.00,365008.00
1984,gbr,bel,3222,1354769.00,14853961.00
1984,gbr,che,3222,2484312.00,174528.00
1984,gbr,csk,3222,0.00,760961.00
1984,gbr,ddr,3222,0.00,1609055.00
1984,gbr,deu,3222,6194652.00,8424236.00
1984,gbr,dnk,3222,202229.00,3622270.00
1984,gbr,esp,3222,983310.00,133477.00
1984,gbr,fin,3222,5154478.00,258684.00
1984,gbr,fra,3222,37680313.00,14370744.00
1984,gbr,fro,3222,10049.00,0.00
1984,gbr,grc,3222,786951.00,0.00
1984,gbr,irl,3222,16683939.00,1196038.00
1984,gbr,isl,3222,249673.00,0.00
1984,gbr,ita,3222,0.00,2733.00
1984,gbr,nld,3222,4803777.00,133988376.00
1984,gbr,nor,3222,1667075.00,455223.00
1984,gbr,pol,3222,0.00,82162940.00
1984,gbr,prt,3222,602478.00,0.00
1984,gbr,sun,3222,0.00,270547.00
1984,gbr,swe,3222,1316034.00,2733466.00
1984,gbr,brb,3222,3059.00,0.00
1984,gbr,kna,3222,1783.00,0.00
1984,gbr,lca,3222,548.00,0.00
1984,gbr,tto,3222,1304.00,0.00
1984,gbr,usa,3222,0.00,144921441.00
1984,gbr,aus,3222,0.00,41863431.00
1984,gbr,per,3222,0.00,65206.00
1984,grc,lbn,3222,431713.00,0.00
1984,grc,mys,3222,0.00,785834.00
1984,grc,gbr,3222,0.00,786951.00
1984,grc,ita,3222,0.00,8220.00
1984,grc,usa,3222,0.00,10866873.00
1984,irl,zaf,3222,0.00,346452.00
1984,irl,csk,3222,0.00,137574.00
1984,irl,ddr,3222,0.00,292792.00
1984,irl,deu,3222,0.00,3191835.00
1984,irl,fra,3222,0.00,858279.00
1984,irl,gbr,3222,1196038.00,16683939.00
1984,irl,ita,3222,0.00,863.00
1984,irl,nld,3222,0.00,1116265.00
1984,irl,pol,3222,0.00,50698205.00
1984,irl,sun,3222,0.00,590445.00
1984,irl,swe,3222,0.00,133879.00
1984,irl,usa,3222,0.00,15146428.00
1984,isl,bel,3222,0.00,141555.00
1984,isl,dnk,3222,0.00,2040.00
1984,isl,fra,3222,0.00,145613.00
1984,isl,gbr,3222,0.00,249673.00
1984,isl,nor,3222,0.00,147294.00
1984,isl,usa,3222,0.00,1877749.00
1984,isl,aus,3222,0.00,290781.00
1984,ita,dza,3222,32676.00,0.00
1984,ita,tun,3222,1734.00,0.00
1984,ita,zaf,3222,0.00,187450556.00
1984,ita,isr,3222,29793.00,0.00
1984,ita,lbn,3222,1165.00,0.00
1984,ita,aut,3222,15867.00,3273.00
1984,ita,bel,3222,0.00,828174.00
1984,ita,bgr,3222,0.00,612843.00
1984,ita,che,3222,13242.00,241002.00
1984,ita,deu,3222,8928.00,8257776.00
1984,ita,fin,3222,1843.00,0.00
1984,ita,fra,3222,2800.00,4035689.00
1984,ita,gbr,3222,2733.00,0.00
1984,ita,grc,3222,8220.00,0.00
1984,ita,irl,3222,863.00,0.00
1984,ita,mlt,3222,338660.00,0.00
1984,ita,nld,3222,0.00,185612631.00
1984,ita,pol,3222,0.00,141731439.00
1984,ita,rou,3222,0.00,641305.00
1984,ita,sun,3222,0.00,11423481.00
1984,ita,yug,3222,0.00,6307844.00
1984,ita,can,3222,0.00,1387807.00
1984,ita,usa,3222,0.00,359294011.00
1984,ita,aus,3222,0.00,136038014.00
1984,mlt,mys,3222,0.00,16259.00
1984,mlt,ita,3222,0.00,338660.00
1984,nld,mar,3222,397108.00,0.00
1984,nld,moz,3222,0.00,35204.00
1984,nld,zaf,3222,0.00,21485722.00
1984,nld,mys,3222,0.00,995105.00
1984,nld,sgp,3222,72671.00,0.00
1984,nld,bel,3222,6989468.00,5068537.00
1984,nld,che,3222,5805607.00,0.00
1984,nld,csk,3222,0.00,1775639.00
1984,nld,deu,3222,4839142.00,50418985.00
1984,nld,dnk,3222,117646.00,0.00
1984,nld,esp,3222,258308.00,0.00
1984,nld,fin,3222,128813.00,0.00
1984,nld,fra,3222,438828.00,4139.00
1984,nld,gbr,3222,133988376.00,4803777.00
1984,nld,irl,3222,1116265.00,0.00
1984,nld,ita,3222,185612631.00,0.00
1984,nld,nor,3222,1442596.00,843012.00
1984,nld,pol,3222,0.00,67447263.00
1984,nld,prt,3222,101220.00,0.00
1984,nld,sun,3222,0.00,167134.00
1984,nld,swe,3222,1570694.00,0.00
1984,nld,yug,3222,248688.00,0.00
1984,nld,can,3222,0.00,4262835.00
1984,nld,usa,3222,0.00,222914728.00
1984,nld,aus,3222,0.00,133047024.00
1984,nor,zaf,3222,0.00,1239142.00
1984,nor,mys,3222,0.00,7843.00
1984,nor,bel,3222,3692706.00,6817477.00
1984,nor,deu,3222,2756867.00,4076485.00
1984,nor,dnk,3222,0.00,344696.00
1984,nor,fra,3222,0.00,6958854.00
1984,nor,gbr,3222,455223.00,1667075.00
1984,nor,isl,3222,147294.00,0.00
1984,nor,nld,3222,843012.00,1442596.00
1984,nor,pol,3222,0.00,8211125.00
1984,nor,swe,3222,2686568.00,165149.00
1984,nor,usa,3222,0.00,11211810.00
1984,nor,aus,3222,0.00,84094.00
1984,pol,dza,3222,10857344.00,0.00
1984,pol,tun,3222,208738.00,0.00
1984,pol,aut,3222,88667704.00,0.00
1984,pol,bel,3222,26312306.00,0.00
1984,pol,che,3222,745126.00,0.00
1984,pol,deu,3222,117276769.00,0.00
1984,pol,dnk,3222,4891783.00,0.00
1984,pol,esp,3222,73402402.00,0.00
1984,pol,fin,3222,85245414.00,0.00
1984,pol,fra,3222,74540265.00,11007.00
1984,pol,gbr,3222,82162940.00,0.00
1984,pol,irl,3222,50698205.00,0.00
1984,pol,ita,3222,141731439.00,0.00
1984,pol,nld,3222,67447263.00,0.00
1984,pol,nor,3222,8211125.00,0.00
1984,pol,prt,3222,3971972.00,0.00
1984,pol,swe,3222,58157677.00,0.00
1984,pol,arg,3222,8840080.00,0.00
1984,prt,ago,3222,2039.00,0.00
1984,prt,zaf,3222,0.00,2085954.00
1984,prt,bel,3222,0.00,2025875.00
1984,prt,deu,3222,0.00,1600138.00
1984,prt,esp,3222,0.00,29401.00
1984,prt,fra,3222,0.00,183053.00
1984,prt,gbr,3222,0.00,602478.00
1984,prt,nld,3222,0.00,101220.00
1984,prt,pol,3222,0.00,3971972.00
1984,prt,usa,3222,0.00,12718355.00
1984,prt,aus,3222,0.00,1462225.00
1984,rou,ita,3222,641305.00,0.00
1984,rou,usa,3222,0.00,32211364.00
1984,sun,egy,3222,1690716.00,0.00
1984,sun,cyp,3222,456030.00,0.00
1984,sun,jpn,3222,105802403.00,0.00
1984,sun,mys,3222,0.00,193272.00
1984,sun,phl,3222,651626.00,0.00
1984,sun,aut,3222,19503051.00,0.00
1984,sun,bel,3222,1617376.00,0.00
1984,sun,che,3222,107050.00,0.00
1984,sun,deu,3222,7266054.00,0.00
1984,sun,esp,3222,7073222.00,0.00
1984,sun,fin,3222,27131780.00,0.00
1984,sun,fra,3222,6753561.00,0.00
1984,sun,gbr,3222,270547.00,0.00
1984,sun,irl,3222,590445.00,0.00
1984,sun,ita,3222,11423481.00,0.00
1984,sun,nld,3222,167134.00,0.00
1984,sun,swe,3222,10796591.00,0.00
1984,swe,gnb,3222,1361.00,0.00
1984,swe,zaf,3222,0.00,772992.00
1984,swe,jpn,3222,2566.00,0.00
1984,swe,bel,3222,0.00,2361540.00
1984,swe,che,3222,0.00,577675.00
1984,swe,csk,3222,0.00,5659122.00
1984,swe,deu,3222,4267.00,71766.00
1984,swe,dnk,3222,0.00,123951.00
1984,swe,fin,3222,33985.00,262207.00
1984,swe,gbr,3222,2733466.00,1316034.00
1984,swe,irl,3222,133879.00,0.00
1984,swe,nld,3222,0.00,1570694.00
1984,swe,nor,3222,165149.00,2686568.00
1984,swe,pol,3222,0.00,58157677.00
1984,swe,sun,3222,0.00,10796591.00
1984,swe,can,3222,4571.00,11445030.00
1984,swe,usa,3222,0.00,86727607.00
1984,swe,aus,3222,0.00,3616337.00
1984,yug,mys,3222,0.00,89833.00
1984,yug,aut,3222,1399.00,0.00
1984,yug,deu,3222,0.00,8022000.00
1984,yug,ita,3222,6307844.00,0.00
1984,yug,nld,3222,0.00,248688.00
1984,yug,usa,3222,0.00,30955494.00
1984,brb,gbr,3222,0.00,3059.00
1984,brb,usa,3222,0.00,2908.00
1984,can,hkg,3222,5307150.00,0.00
1984,can,jpn,3222,1004725736.00,0.00
1984,can,kor,3222,153617858.00,0.00
1984,can,pak,3222,11816729.00,0.00
1984,can,phl,3222,1779718.00,0.00
1984,can,sgp,3222,10987.00,0.00
1984,can,bel,3222,17181538.00,0.00
1984,can,deu,3222,22842486.00,0.00
1984,can,esp,3222,3744074.00,0.00
1984,can,fin,3222,32196.00,0.00
1984,can,fra,3222,16356144.00,0.00
1984,can,ita,3222,1387807.00,0.00
1984,can,nld,3222,4262835.00,0.00
1984,can,swe,3222,11445030.00,4571.00
1984,can,usa,3222,6225673.00,758622350.00
1984,can,chl,3222,10331977.00,0.00
1984,cri,usa,3222,0.00,5702.00
1984,dom,bel,3222,0.00,1885.00
1984,dom,usa,3222,0.00,3215.00
1984,grl,dnk,3222,0.00,250847.00
1984,gtm,usa,3222,0.00,18807.00
1984,hnd,usa,3222,0.00,19485.00
1984,hti,usa,3222,0.00,1048913.00
1984,jam,usa,3222,0.00,2836.00
1984,kna,gbr,3222,0.00,1783.00
1984,lca,gbr,3222,0.00,548.00
1984,mex,usa,3222,0.00,6600774.00
1984,mtq,fra,3222,0.00,1431.00
1984,pan,mys,3222,0.00,1808380.00
1984,pan,usa,3222,0.00,1110.00
1984,slv,usa,3222,0.00,56843.00
1984,spm,mys,3222,0.00,5416.00
1984,tto,gbr,3222,0.00,1304.00
1984,usa,dza,3222,64876208.00,0.00
1984,usa,egy,3222,15291542.00,0.00
1984,usa,mar,3222,752.00,0.00
1984,usa,zaf,3222,0.00,21921450.00
1984,usa,chn,3222,0.00,2495.00
1984,usa,isr,3222,12739962.00,0.00
1984,usa,jpn,3222,1014007403.00,0.00
1984,usa,kor,3222,101103205.00,0.00
1984,usa,pak,3222,6220043.00,0.00
1984,usa,qat,3222,15449.00,0.00
1984,usa,sau,3222,24707.00,0.00
1984,usa,sgp,3222,976.00,0.00
1984,usa,tur,3222,72320960.00,0.00
1984,usa,alb,3222,9068333.00,0.00
1984,usa,aut,3222,38847118.00,0.00
1984,usa,bel,3222,182738971.00,0.00
1984,usa,che,3222,7477726.00,0.00
1984,usa,deu,3222,36675194.00,0.00
1984,usa,dnk,3222,235970.00,0.00
1984,usa,esp,3222,102695309.00,0.00
1984,usa,fra,3222,184622006.00,0.00
1984,usa,gbr,3222,144921441.00,0.00
1984,usa,grc,3222,10866873.00,0.00
1984,usa,irl,3222,15146428.00,0.00
1984,usa,isl,3222,1877749.00,0.00
1984,usa,ita,3222,359294011.00,0.00
1984,usa,nld,3222,222914728.00,0.00
1984,usa,nor,3222,11211810.00,0.00
1984,usa,prt,3222,12718355.00,0.00
1984,usa,rou,3222,32211364.00,0.00
1984,usa,swe,3222,86727607.00,0.00
1984,usa,yug,3222,30955494.00,0.00
1984,usa,brb,3222,2908.00,0.00
1984,usa,can,3222,758622350.00,6225673.00
1984,usa,cri,3222,5702.00,0.00
1984,usa,dom,3222,3215.00,0.00
1984,usa,gtm,3222,18807.00,0.00
1984,usa,hnd,3222,19485.00,0.00
1984,usa,hti,3222,1048913.00,0.00
1984,usa,jam,3222,2836.00,0.00
1984,usa,mex,3222,6600774.00,0.00
1984,usa,pan,3222,1110.00,0.00
1984,usa,slv,3222,56843.00,0.00
1984,usa,aus,3222,25000.00,1249880.00
1984,usa,nzl,3222,0.00,10309.00
1984,usa,arg,3222,23003341.00,0.00
1984,usa,bol,3222,2731.00,0.00
1984,usa,bra,3222,244320992.00,0.00
1984,usa,chl,3222,8563203.00,0.00
1984,usa,col,3222,0.00,9492997.00
1984,usa,per,3222,3431344.00,0.00
1984,usa,ven,3222,94759.00,0.00
1984,aus,dza,3222,9774492.00,0.00
1984,aus,egy,3222,2179250.00,0.00
1984,aus,hkg,3222,75124552.00,0.00
1984,aus,jpn,3222,2109088784.00,0.00
1984,aus,kor,3222,278807939.00,0.00
1984,aus,mys,3222,2731283.00,195502.00
1984,aus,pak,3222,17327013.00,0.00
1984,aus,phl,3222,14790714.00,0.00
1984,aus,sgp,3222,37087.00,0.00
1984,aus,tha,3222,5670536.00,0.00
1984,aus,aut,3222,2480.00,0.00
1984,aus,bel,3222,23866474.00,0.00
1984,aus,che,3222,1325760.00,0.00
1984,aus,deu,3222,31883687.00,0.00
1984,aus,esp,3222,67951822.00,0.00
1984,aus,fin,3222,4298315.00,0.00
1984,aus,fra,3222,187675684.00,0.00
1984,aus,gbr,3222,41863431.00,0.00
1984,aus,isl,3222,290781.00,0.00
1984,aus,ita,3222,136038014.00,0.00
1984,aus,nld,3222,133047024.00,0.00
1984,aus,nor,3222,84094.00,0.00
1984,aus,prt,3222,1462225.00,0.00
1984,aus,swe,3222,3616337.00,0.00
1984,aus,usa,3222,1249880.00,25000.00
1984,aus,nzl,3222,28389.00,0.00
1984,aus,png,3222,929.00,0.00
1984,aus,chl,3222,1565726.00,0.00
1984,fji,mys,3222,0.00,100826.00
1984,fji,nzl,3222,0.00,79068.00
1984,ncl,mys,3222,0.00,84375.00
1984,nzl,jpn,3222,16223195.00,0.00
1984,nzl,kor,3222,1002125.00,0.00
1984,nzl,usa,3222,10309.00,0.00
1984,nzl,aus,3222,0.00,28389.00
1984,nzl,fji,3222,79068.00,0.00
1984,png,aus,3222,0.00,929.00
1984,pyf,fra,3222,0.00,687.00
1984,arg,pol,3222,0.00,8840080.00
1984,arg,usa,3222,0.00,23003341.00
1984,arg,ury,3222,868.00,0.00
1984,bol,usa,3222,0.00,2731.00
1984,bol,chl,3222,0.00,8104.00
1984,bra,jpn,3222,0.00,1437.00
1984,bra,fra,3222,1428.00,0.00
1984,bra,usa,3222,0.00,244320992.00
1984,bra,col,3222,0.00,3021856.00
1984,chl,bel,3222,0.00,17775.00
1984,chl,can,3222,0.00,10331977.00
1984,chl,usa,3222,0.00,8563203.00
1984,chl,aus,3222,0.00,1565726.00
1984,chl,bol,3222,8104.00,0.00
1984,col,esp,3222,4679320.00,0.00
1984,col,fin,3222,1377444.00,0.00
1984,col,usa,3222,9492997.00,0.00
1984,col,bra,3222,3021856.00,0.00
1984,col,per,3222,38897.00,0.00
1984,col,ven,3222,954687.00,0.00
1984,guf,fra,3222,0.00,870.00
1984,per,gbr,3222,65206.00,0.00
1984,per,usa,3222,0.00,3431344.00
1984,per,col,3222,0.00,38897.00
1984,sur,bel,3222,0.00,951.00
1984,ury,aut,3222,0.00,1144.00
1984,ury,arg,3222,0.00,868.00
1984,ven,usa,3222,0.00,94759.00
1984,ven,col,3222,0.00,954687.00
1985,ago,jpn,3222,0.00,2246.00
1985,ago,bel,3222,0.00,1423.00
1985,ago,deu,3222,0.00,41000.00
1985,civ,lbr,3222,0.00,14102.00
1985,civ,fra,3222,0.00,1439.00
1985,cmr,fra,3222,0.00,4148.00
1985,cod,bel,3222,0.00,881.00
1985,dji,fra,3222,0.00,3139.00
1985,dza,aut,3222,0.00,3326931.00
1985,dza,fra,3222,0.00,143123.00
1985,dza,gbr,3222,0.00,689.00
1985,dza,pol,3222,0.00,7935981.00
1985,dza,usa,3222,0.00,40669156.00
1985,dza,aus,3222,0.00,13682749.00
1985,egy,deu,3222,0.00,43817.00
1985,egy,gbr,3222,0.00,831.00
1985,egy,sun,3222,0.00,945754.00
1985,egy,usa,3222,0.00,1376521.00
1985,egy,aus,3222,0.00,1682261.00
1985,gab,usa,3222,2904.00,0.00
1985,ken,zaf,3222,0.00,4091789.00
1985,ken,deu,3222,0.00,765.00
1985,lbr,civ,3222,14102.00,0.00
1985,lbr,mys,3222,0.00,1670757.00
1985,lby,ita,3222,0.00,632.00
1985,mar,fra,3222,301792.00,0.00
1985,mar,gbr,3222,0.00,7253900.00
1985,mar,nld,3222,0.00,192847.00
1985,mar,usa,3222,0.00,8770824.00
1985,mdg,fra,3222,0.00,23321.00
1985,mli,bel,3222,0.00,2186.00
1985,moz,jpn,3222,909754.00,0.00
1985,moz,swe,3222,230729.00,0.00
1985,ner,gbr,3222,0.00,302161.00
1985,nga,mys,3222,0.00,38155.00
1985,nga,deu,3222,0.00,2000.00
1985,nga,gbr,3222,319700.00,37172.00
1985,nga,irl,3222,310823.00,0.00
1985,reu,fra,3222,0.00,750.00
1985,sen,fra,3222,0.00,672.00
1985,tun,ita,3222,0.00,11603.00
1985,tun,pol,3222,0.00,442812.00
1985,zaf,ken,3222,4091789.00,0.00
1985,zaf,hkg,3222,79669731.00,0.00
1985,zaf,jpn,3222,319451376.00,0.00
1985,zaf,aut,3222,2121.00,0.00
1985,zaf,bel,3222,78040512.00,0.00
1985,zaf,che,3222,6438666.00,0.00
1985,zaf,deu,3222,124183155.00,0.00
1985,zaf,esp,3222,86266881.00,0.00
1985,zaf,fra,3222,175758633.00,0.00
1985,zaf,gbr,3222,10085852.00,0.00
1985,zaf,irl,3222,2082562.00,0.00
1985,zaf,ita,3222,208032493.00,0.00
1985,zaf,nld,3222,23522547.00,0.00
1985,zaf,nor,3222,538901.00,0.00
1985,zaf,prt,3222,525453.00,0.00
1985,zaf,swe,3222,933588.00,0.00
1985,zaf,usa,3222,38012734.00,2559041.00
1985,are,gbr,3222,0.00,10955.00
1985,are,usa,3222,0.00,5375.00
1985,bgd,ind,3222,0.00,4947746.00
1985,bgd,mys,3222,0.00,5600.00
1985,brn,sgp,3222,0.00,727.00
1985,chn,hkg,3222,27845735.00,0.00
1985,chn,jpn,3222,148939335.00,0.00
1985,chn,phl,3222,9531536.00,0.00
1985,chn,tha,3222,23368.00,0.00
1985,chn,che,3222,4353.00,0.00
1985,chn,deu,3222,453864.00,0.00
1985,chn,fra,3222,799195.00,0.00
1985,chn,ita,3222,343468.00,0.00
1985,chn,nld,3222,182328.00,0.00
1985,cyp,mys,3222,0.00,88935.00
